user_id,touch_date,channel,campaign_id,conversion_date,revenue,spend
U1094,2025-03-05,Google Ads,G001,,,375
U1094,2025-03-05,Google Ads,G001,,,389
U1094,2025-03-05,Google Ads,G001,,,427
U1094,2025-03-05,Google Ads,G001,,,443
U1094,2025-03-05,Google Ads,G001,,,446
U1094,2025-03-05,Google Ads,G001,,,472
U1094,2025-03-05,Google Ads,G001,,,489
U1094,2025-03-05,Google Ads,G001,,,497
U1094,2025-03-05,Google Ads,G001,,,541
U1094,2025-03-05,Google Ads,G001,,,545
U1094,2025-03-05,Google Ads,G001,,,562
U1094,2025-03-05,Google Ads,G001,,,656
U1094,2025-03-05,Google Ads,G001,,,657
U1094,2025-03-05,Google Ads,G001,,,678
U1094,2025-03-05,Google Ads,G001,,,699
U1094,2025-03-05,Google Ads,G001,,,700
U1094,2025-03-05,Google Ads,G001,,,712
U1094,2025-03-05,Google Ads,G001,,,717
U1094,2025-03-05,Google Ads,G001,,,752
U1094,2025-03-05,Google Ads,G001,,,755
U1094,2025-03-05,Google Ads,G001,,,759
U1094,2025-03-05,Google Ads,G001,,,766
U1094,2025-03-05,Google Ads,G001,,,846
U1094,2025-03-05,Google Ads,G001,,,886
U1094,2025-03-05,Google Ads,G001,,,940
U1094,2025-03-05,Google Ads,G001,,,963
U1094,2025-03-05,Google Ads,G001,,,1003
U1094,2025-03-05,Google Ads,G001,,,1028
U1094,2025-03-05,Google Ads,G001,,,1032
U1094,2025-03-05,Google Ads,G001,,,1075
U1094,2025-03-05,Google Ads,G001,,,1079
U1094,2025-03-05,Google Ads,G001,,,1097
U1094,2025-03-05,Google Ads,G001,,,1114
U1094,2025-03-05,Google Ads,G001,,,1115
U1094,2025-03-05,Google Ads,G001,,,1135
U1094,2025-03-05,Google Ads,G001,,,1151
U1094,2025-03-05,Google Ads,G001,,,1160
U1094,2025-03-05,Google Ads,G001,,,1163
U1094,2025-03-05,Google Ads,G001,,,1170
U1094,2025-03-05,Google Ads,G001,,,1172
U1094,2025-03-05,Google Ads,G001,,,1178
U1094,2025-03-05,Google Ads,G001,,,1220
U1094,2025-03-05,Google Ads,G001,,,1233
U1094,2025-03-05,Google Ads,G001,,,1256
U1094,2025-03-05,Google Ads,G001,,,1275
U1094,2025-03-05,Google Ads,G001,,,1277
U1094,2025-03-05,Google Ads,G001,,,1292
U1094,2025-03-05,Google Ads,G001,,,1295
U1094,2025-03-05,Google Ads,G001,,,1419
U1094,2025-03-05,Google Ads,G001,,,1453
U1094,2025-03-05,Google Ads,G001,,,1454
U1094,2025-03-05,Google Ads,G001,,,1466
U1094,2025-03-05,Google Ads,G001,,,1480
U1094,2025-03-05,Google Ads,G001,,,1524
U1094,2025-03-05,Google Ads,G001,,,1543
U1094,2025-03-05,Google Ads,G001,,,1550
U1094,2025-03-05,Google Ads,G001,,,1591
U1094,2025-03-05,Google Ads,G001,,,1648
U1094,2025-03-05,Google Ads,G001,,,1654
U1094,2025-03-05,Google Ads,G001,,,1700
U1094,2025-03-05,Google Ads,G001,,,1745
U1094,2025-03-05,Google Ads,G001,,,1779
U1094,2025-03-05,Google Ads,G001,,,1795
U1094,2025-03-05,Google Ads,G001,,,1796
U1094,2025-03-05,Google Ads,G001,,,1800
U1094,2025-03-05,Google Ads,G001,,,1820
U1094,2025-03-05,Google Ads,G001,,,1828
U1094,2025-03-05,Google Ads,G001,,,1870
U1094,2025-03-05,Google Ads,G001,,,1897
U1094,2025-03-05,Google Ads,G001,,,1917
U1094,2025-03-05,Google Ads,G001,,,1930
U1094,2025-03-05,Google Ads,G001,,,1976
U1094,2025-03-05,Google Ads,G001,,,1978
U1094,2025-03-05,Google Ads,G001,,,1980
U1094,2025-03-05,Google Ads,G001,,,1982
U1094,2025-03-05,Google Ads,G001,,,1985
U1094,2025-03-05,Google Ads,G001,,,1993
U1094,2025-03-05,Google Ads,G001,,,2068
U1094,2025-03-05,Google Ads,G001,,,2094
U1094,2025-03-05,Google Ads,G001,,,2110
U1094,2025-03-05,Google Ads,G001,,,2123
U1094,2025-03-05,Google Ads,G001,,,2195
U1094,2025-03-05,Google Ads,G001,,,2231
U1094,2025-03-05,Google Ads,G001,,,2274
U1094,2025-03-05,Google Ads,G001,,,2349
U1094,2025-03-05,Google Ads,G001,,,2456
U1094,2025-03-05,Google Ads,G001,,,2497
U1094,2025-03-06,LinkedIn,L001,,,336
U1094,2025-03-06,LinkedIn,L001,,,403
U1094,2025-03-06,LinkedIn,L001,,,500
U1094,2025-03-06,LinkedIn,L001,,,501
U1094,2025-03-06,LinkedIn,L001,,,584
U1094,2025-03-06,LinkedIn,L001,,,679
U1094,2025-03-06,LinkedIn,L001,,,697
U1094,2025-03-06,LinkedIn,L001,,,769
U1094,2025-03-06,LinkedIn,L001,,,796
U1094,2025-03-06,LinkedIn,L001,,,802
U1094,2025-03-06,LinkedIn,L001,,,869
U1094,2025-03-06,LinkedIn,L001,,,874
U1094,2025-03-06,LinkedIn,L001,,,895
U1094,2025-03-06,LinkedIn,L001,,,900
U1094,2025-03-06,LinkedIn,L001,,,906
U1094,2025-03-06,LinkedIn,L001,,,933
U1094,2025-03-06,LinkedIn,L001,,,984
U1094,2025-03-06,LinkedIn,L001,,,984
U1094,2025-03-06,LinkedIn,L001,,,998
U1094,2025-03-06,LinkedIn,L001,,,1039
U1094,2025-03-06,LinkedIn,L001,,,1066
U1094,2025-03-06,LinkedIn,L001,,,1075
U1094,2025-03-06,LinkedIn,L001,,,1115
U1094,2025-03-06,LinkedIn,L001,,,1123
U1094,2025-03-06,LinkedIn,L001,,,1150
U1094,2025-03-06,LinkedIn,L001,,,1176
U1094,2025-03-06,LinkedIn,L001,,,1177
U1094,2025-03-06,LinkedIn,L001,,,1196
U1094,2025-03-06,LinkedIn,L001,,,1255
U1094,2025-03-06,LinkedIn,L001,,,1256
U1094,2025-03-06,LinkedIn,L001,,,1316
U1094,2025-03-06,LinkedIn,L001,,,1316
U1094,2025-03-06,LinkedIn,L001,,,1321
U1094,2025-03-06,LinkedIn,L001,,,1369
U1094,2025-03-06,LinkedIn,L001,,,1377
U1094,2025-03-06,LinkedIn,L001,,,1381
U1094,2025-03-06,LinkedIn,L001,,,1382
U1094,2025-03-06,LinkedIn,L001,,,1415
U1094,2025-03-06,LinkedIn,L001,,,1422
U1094,2025-03-06,LinkedIn,L001,,,1429
U1094,2025-03-06,LinkedIn,L001,,,1436
U1094,2025-03-06,LinkedIn,L001,,,1445
U1094,2025-03-06,LinkedIn,L001,,,1447
U1094,2025-03-06,LinkedIn,L001,,,1452
U1094,2025-03-06,LinkedIn,L001,,,1455
U1094,2025-03-06,LinkedIn,L001,,,1456
U1094,2025-03-06,LinkedIn,L001,,,1458
U1094,2025-03-06,LinkedIn,L001,,,1467
U1094,2025-03-06,LinkedIn,L001,,,1552
U1094,2025-03-06,LinkedIn,L001,,,1556
U1094,2025-03-06,LinkedIn,L001,,,1557
U1094,2025-03-06,LinkedIn,L001,,,1582
U1094,2025-03-06,LinkedIn,L001,,,1612
U1094,2025-03-06,LinkedIn,L001,,,1653
U1094,2025-03-06,LinkedIn,L001,,,1663
U1094,2025-03-06,LinkedIn,L001,,,1665
U1094,2025-03-06,LinkedIn,L001,,,1690
U1094,2025-03-06,LinkedIn,L001,,,1709
U1094,2025-03-06,LinkedIn,L001,,,1738
U1094,2025-03-06,LinkedIn,L001,,,1796
U1094,2025-03-06,LinkedIn,L001,,,1840
U1094,2025-03-06,LinkedIn,L001,,,1842
U1094,2025-03-06,LinkedIn,L001,,,1881
U1094,2025-03-06,LinkedIn,L001,,,1931
U1094,2025-03-06,LinkedIn,L001,,,1935
U1094,2025-03-06,LinkedIn,L001,,,1938
U1094,2025-03-06,LinkedIn,L001,,,1949
U1094,2025-03-06,LinkedIn,L001,,,1979
U1094,2025-03-06,LinkedIn,L001,,,1996
U1094,2025-03-06,LinkedIn,L001,,,1998
U1094,2025-03-06,LinkedIn,L001,,,2022
U1094,2025-03-06,LinkedIn,L001,,,2033
U1094,2025-03-06,LinkedIn,L001,,,2059
U1094,2025-03-06,LinkedIn,L001,,,2073
U1094,2025-03-06,LinkedIn,L001,,,2110
U1094,2025-03-06,LinkedIn,L001,,,2153
U1094,2025-03-06,LinkedIn,L001,,,2181
U1094,2025-03-06,LinkedIn,L001,,,2181
U1094,2025-03-06,LinkedIn,L001,,,2190
U1094,2025-03-06,LinkedIn,L001,,,2199
U1094,2025-03-06,LinkedIn,L001,,,2223
U1094,2025-03-06,LinkedIn,L001,,,2244
U1094,2025-03-06,LinkedIn,L001,,,2258
U1094,2025-03-06,LinkedIn,L001,,,2259
U1094,2025-03-06,LinkedIn,L001,,,2286
U1094,2025-03-06,LinkedIn,L001,,,2306
U1094,2025-03-06,LinkedIn,L001,,,2356
U1094,2025-03-06,LinkedIn,L001,,,2374
U1094,2025-03-06,LinkedIn,L001,,,2435
U1094,2025-03-06,LinkedIn,L001,,,2446
U1095,2025-01-19,Facebook,F002,,,335
U1095,2025-01-19,Facebook,F002,,,340
U1095,2025-01-19,Facebook,F002,,,350
U1095,2025-01-19,Facebook,F002,,,389
U1095,2025-01-19,Facebook,F002,,,395
U1095,2025-01-19,Facebook,F002,,,416
U1095,2025-01-19,Facebook,F002,,,453
U1095,2025-01-19,Facebook,F002,,,454
U1095,2025-01-19,Facebook,F002,,,461
U1095,2025-01-19,Facebook,F002,,,480
U1095,2025-01-19,Facebook,F002,,,502
U1095,2025-01-19,Facebook,F002,,,617
U1095,2025-01-19,Facebook,F002,,,691
U1095,2025-01-19,Facebook,F002,,,700
U1095,2025-01-19,Facebook,F002,,,752
U1095,2025-01-19,Facebook,F002,,,774
U1095,2025-01-19,Facebook,F002,,,787
U1095,2025-01-19,Facebook,F002,,,788
U1095,2025-01-19,Facebook,F002,,,837
U1095,2025-01-19,Facebook,F002,,,862
U1095,2025-01-19,Facebook,F002,,,908
U1095,2025-01-19,Facebook,F002,,,923
U1095,2025-01-19,Facebook,F002,,,933
U1095,2025-01-19,Facebook,F002,,,935
U1095,2025-01-19,Facebook,F002,,,998
U1095,2025-01-19,Facebook,F002,,,1013
U1095,2025-01-19,Facebook,F002,,,1017
U1095,2025-01-19,Facebook,F002,,,1063
U1095,2025-01-19,Facebook,F002,,,1073
U1095,2025-01-19,Facebook,F002,,,1104
U1095,2025-01-19,Facebook,F002,,,1125
U1095,2025-01-19,Facebook,F002,,,1130
U1095,2025-01-19,Facebook,F002,,,1137
U1095,2025-01-19,Facebook,F002,,,1154
U1095,2025-01-19,Facebook,F002,,,1224
U1095,2025-01-19,Facebook,F002,,,1253
U1095,2025-01-19,Facebook,F002,,,1254
U1095,2025-01-19,Facebook,F002,,,1280
U1095,2025-01-19,Facebook,F002,,,1328
U1095,2025-01-19,Facebook,F002,,,1331
U1095,2025-01-19,Facebook,F002,,,1335
U1095,2025-01-19,Facebook,F002,,,1338
U1095,2025-01-19,Facebook,F002,,,1366
U1095,2025-01-19,Facebook,F002,,,1381
U1095,2025-01-19,Facebook,F002,,,1395
U1095,2025-01-19,Facebook,F002,,,1466
U1095,2025-01-19,Facebook,F002,,,1483
U1095,2025-01-19,Facebook,F002,,,1483
U1095,2025-01-19,Facebook,F002,,,1515
U1095,2025-01-19,Facebook,F002,,,1517
U1095,2025-01-19,Facebook,F002,,,1543
U1095,2025-01-19,Facebook,F002,,,1543
U1095,2025-01-19,Facebook,F002,,,1575
U1095,2025-01-19,Facebook,F002,,,1597
U1095,2025-01-19,Facebook,F002,,,1624
U1095,2025-01-19,Facebook,F002,,,1667
U1095,2025-01-19,Facebook,F002,,,1669
U1095,2025-01-19,Facebook,F002,,,1684
U1095,2025-01-19,Facebook,F002,,,1715
U1095,2025-01-19,Facebook,F002,,,1745
U1095,2025-01-19,Facebook,F002,,,1782
U1095,2025-01-19,Facebook,F002,,,1792
U1095,2025-01-19,Facebook,F002,,,1795
U1095,2025-01-19,Facebook,F002,,,1831
U1095,2025-01-19,Facebook,F002,,,1868
U1095,2025-01-19,Facebook,F002,,,1885
U1095,2025-01-19,Facebook,F002,,,1903
U1095,2025-01-19,Facebook,F002,,,1935
U1095,2025-01-19,Facebook,F002,,,1936
U1095,2025-01-19,Facebook,F002,,,1943
U1095,2025-01-19,Facebook,F002,,,1987
U1095,2025-01-19,Facebook,F002,,,1995
U1095,2025-01-19,Facebook,F002,,,2058
U1095,2025-01-19,Facebook,F002,,,2068
U1095,2025-01-19,Facebook,F002,,,2081
U1095,2025-01-19,Facebook,F002,,,2082
U1095,2025-01-19,Facebook,F002,,,2099
U1095,2025-01-19,Facebook,F002,,,2138
U1095,2025-01-19,Facebook,F002,,,2156
U1095,2025-01-19,Facebook,F002,,,2192
U1095,2025-01-19,Facebook,F002,,,2219
U1095,2025-01-19,Facebook,F002,,,2338
U1095,2025-01-19,Facebook,F002,,,2394
U1095,2025-01-19,Facebook,F002,,,2401
U1095,2025-01-19,Facebook,F002,,,2405
U1095,2025-01-19,Facebook,F002,,,2409
U1095,2025-01-19,Facebook,F002,,,2439
U1095,2025-01-19,Facebook,F002,,,2441
U1095,2025-01-19,Facebook,F002,,,2482
U1095,2025-01-19,Facebook,F002,,,2498
U1095,2025-01-20,Google Ads,G001,,,301
U1095,2025-01-20,Google Ads,G001,,,304
U1095,2025-01-20,Google Ads,G001,,,346
U1095,2025-01-20,Google Ads,G001,,,375
U1095,2025-01-20,Google Ads,G001,,,389
U1095,2025-01-20,Google Ads,G001,,,427
U1095,2025-01-20,Google Ads,G001,,,443
U1095,2025-01-20,Google Ads,G001,,,446
U1095,2025-01-20,Google Ads,G001,,,472
U1095,2025-01-20,Google Ads,G001,,,489
U1095,2025-01-20,Google Ads,G001,,,497
U1095,2025-01-20,Google Ads,G001,,,541
U1095,2025-01-20,Google Ads,G001,,,545
U1095,2025-01-20,Google Ads,G001,,,562
U1095,2025-01-20,Google Ads,G001,,,656
U1095,2025-01-20,Google Ads,G001,,,657
U1095,2025-01-20,Google Ads,G001,,,678
U1095,2025-01-20,Google Ads,G001,,,699
U1095,2025-01-20,Google Ads,G001,,,700
U1095,2025-01-20,Google Ads,G001,,,712
U1095,2025-01-20,Google Ads,G001,,,717
U1095,2025-01-20,Google Ads,G001,,,752
U1095,2025-01-20,Google Ads,G001,,,755
U1095,2025-01-20,Google Ads,G001,,,759
U1095,2025-01-20,Google Ads,G001,,,766
U1095,2025-01-20,Google Ads,G001,,,846
U1095,2025-01-20,Google Ads,G001,,,886
U1095,2025-01-20,Google Ads,G001,,,940
U1095,2025-01-20,Google Ads,G001,,,963
U1095,2025-01-20,Google Ads,G001,,,1003
U1095,2025-01-20,Google Ads,G001,,,1028
U1095,2025-01-20,Google Ads,G001,,,1032
U1095,2025-01-20,Google Ads,G001,,,1075
U1095,2025-01-20,Google Ads,G001,,,1079
U1095,2025-01-20,Google Ads,G001,,,1097
U1095,2025-01-20,Google Ads,G001,,,1114
U1095,2025-01-20,Google Ads,G001,,,1115
U1095,2025-01-20,Google Ads,G001,,,1135
U1095,2025-01-20,Google Ads,G001,,,1151
U1095,2025-01-20,Google Ads,G001,,,1160
U1095,2025-01-20,Google Ads,G001,,,1163
U1095,2025-01-20,Google Ads,G001,,,1170
U1095,2025-01-20,Google Ads,G001,,,1172
U1095,2025-01-20,Google Ads,G001,,,1178
U1095,2025-01-20,Google Ads,G001,,,1220
U1095,2025-01-20,Google Ads,G001,,,1233
U1095,2025-01-20,Google Ads,G001,,,1256
U1095,2025-01-20,Google Ads,G001,,,1275
U1095,2025-01-20,Google Ads,G001,,,1277
U1095,2025-01-20,Google Ads,G001,,,1292
U1095,2025-01-20,Google Ads,G001,,,1295
U1095,2025-01-20,Google Ads,G001,,,1419
U1095,2025-01-20,Google Ads,G001,,,1453
U1095,2025-01-20,Google Ads,G001,,,1454
U1095,2025-01-20,Google Ads,G001,,,1466
U1095,2025-01-20,Google Ads,G001,,,1480
U1095,2025-01-20,Google Ads,G001,,,1524
U1095,2025-01-20,Google Ads,G001,,,1543
U1095,2025-01-20,Google Ads,G001,,,1550
U1095,2025-01-20,Google Ads,G001,,,1591
U1095,2025-01-20,Google Ads,G001,,,1648
U1095,2025-01-20,Google Ads,G001,,,1654
U1095,2025-01-20,Google Ads,G001,,,1700
U1095,2025-01-20,Google Ads,G001,,,1745
U1095,2025-01-20,Google Ads,G001,,,1779
U1095,2025-01-20,Google Ads,G001,,,1795
U1095,2025-01-20,Google Ads,G001,,,1796
U1095,2025-01-20,Google Ads,G001,,,1800
U1095,2025-01-20,Google Ads,G001,,,1820
U1095,2025-01-20,Google Ads,G001,,,1828
U1095,2025-01-20,Google Ads,G001,,,1870
U1095,2025-01-20,Google Ads,G001,,,1897
U1095,2025-01-20,Google Ads,G001,,,1917
U1095,2025-01-20,Google Ads,G001,,,1930
U1095,2025-01-20,Google Ads,G001,,,1976
U1095,2025-01-20,Google Ads,G001,,,1978
U1095,2025-01-20,Google Ads,G001,,,1980
U1095,2025-01-20,Google Ads,G001,,,1982
U1095,2025-01-20,Google Ads,G001,,,1985
U1095,2025-01-20,Google Ads,G001,,,1993
U1095,2025-01-20,Google Ads,G001,,,2068
U1095,2025-01-20,Google Ads,G001,,,2094
U1095,2025-01-20,Google Ads,G001,,,2110
U1095,2025-01-20,Google Ads,G001,,,2123
U1095,2025-01-20,Google Ads,G001,,,2195
U1095,2025-01-20,Google Ads,G001,,,2231
U1095,2025-01-20,Google Ads,G001,,,2274
U1095,2025-01-20,Google Ads,G001,,,2349
U1095,2025-01-20,Google Ads,G001,,,2456
U1095,2025-01-20,Google Ads,G001,,,2497
U1095,2025-01-21,LinkedIn,L001,,,336
U1095,2025-01-21,LinkedIn,L001,,,403
U1095,2025-01-21,LinkedIn,L001,,,500
U1095,2025-01-21,LinkedIn,L001,,,501
U1095,2025-01-21,LinkedIn,L001,,,584
U1095,2025-01-21,LinkedIn,L001,,,679
U1095,2025-01-21,LinkedIn,L001,,,697
U1095,2025-01-21,LinkedIn,L001,,,769
U1095,2025-01-21,LinkedIn,L001,,,796
U1095,2025-01-21,LinkedIn,L001,,,802
U1095,2025-01-21,LinkedIn,L001,,,869
U1095,2025-01-21,LinkedIn,L001,,,874
U1095,2025-01-21,LinkedIn,L001,,,895
U1095,2025-01-21,LinkedIn,L001,,,900
U1095,2025-01-21,LinkedIn,L001,,,906
U1095,2025-01-21,LinkedIn,L001,,,933
U1095,2025-01-21,LinkedIn,L001,,,984
U1095,2025-01-21,LinkedIn,L001,,,984
U1095,2025-01-21,LinkedIn,L001,,,998
U1095,2025-01-21,LinkedIn,L001,,,1039
U1095,2025-01-21,LinkedIn,L001,,,1066
U1095,2025-01-21,LinkedIn,L001,,,1075
U1095,2025-01-21,LinkedIn,L001,,,1115
U1095,2025-01-21,LinkedIn,L001,,,1123
U1095,2025-01-21,LinkedIn,L001,,,1150
U1095,2025-01-21,LinkedIn,L001,,,1176
U1095,2025-01-21,LinkedIn,L001,,,1177
U1095,2025-01-21,LinkedIn,L001,,,1196
U1095,2025-01-21,LinkedIn,L001,,,1255
U1095,2025-01-21,LinkedIn,L001,,,1256
U1095,2025-01-21,LinkedIn,L001,,,1316
U1095,2025-01-21,LinkedIn,L001,,,1316
U1095,2025-01-21,LinkedIn,L001,,,1321
U1095,2025-01-21,LinkedIn,L001,,,1369
U1095,2025-01-21,LinkedIn,L001,,,1377
U1095,2025-01-21,LinkedIn,L001,,,1381
U1095,2025-01-21,LinkedIn,L001,,,1382
U1095,2025-01-21,LinkedIn,L001,,,1415
U1095,2025-01-21,LinkedIn,L001,,,1422
U1095,2025-01-21,LinkedIn,L001,,,1429
U1095,2025-01-21,LinkedIn,L001,,,1436
U1095,2025-01-21,LinkedIn,L001,,,1445
U1095,2025-01-21,LinkedIn,L001,,,1447
U1095,2025-01-21,LinkedIn,L001,,,1452
U1095,2025-01-21,LinkedIn,L001,,,1455
U1095,2025-01-21,LinkedIn,L001,,,1456
U1095,2025-01-21,LinkedIn,L001,,,1458
U1095,2025-01-21,LinkedIn,L001,,,1467
U1095,2025-01-21,LinkedIn,L001,,,1552
U1095,2025-01-21,LinkedIn,L001,,,1556
U1095,2025-01-21,LinkedIn,L001,,,1557
U1095,2025-01-21,LinkedIn,L001,,,1582
U1095,2025-01-21,LinkedIn,L001,,,1612
U1095,2025-01-21,LinkedIn,L001,,,1653
U1095,2025-01-21,LinkedIn,L001,,,1663
U1095,2025-01-21,LinkedIn,L001,,,1665
U1095,2025-01-21,LinkedIn,L001,,,1690
U1095,2025-01-21,LinkedIn,L001,,,1709
U1095,2025-01-21,LinkedIn,L001,,,1738
U1095,2025-01-21,LinkedIn,L001,,,1796
U1095,2025-01-21,LinkedIn,L001,,,1840
U1095,2025-01-21,LinkedIn,L001,,,1842
U1095,2025-01-21,LinkedIn,L001,,,1881
U1095,2025-01-21,LinkedIn,L001,,,1931
U1095,2025-01-21,LinkedIn,L001,,,1935
U1095,2025-01-21,LinkedIn,L001,,,1938
U1095,2025-01-21,LinkedIn,L001,,,1949
U1095,2025-01-21,LinkedIn,L001,,,1979
U1095,2025-01-21,LinkedIn,L001,,,1996
U1095,2025-01-21,LinkedIn,L001,,,1998
U1095,2025-01-21,LinkedIn,L001,,,2022
U1095,2025-01-21,LinkedIn,L001,,,2033
U1095,2025-01-21,LinkedIn,L001,,,2059
U1095,2025-01-21,LinkedIn,L001,,,2073
U1095,2025-01-21,LinkedIn,L001,,,2110
U1095,2025-01-21,LinkedIn,L001,,,2153
U1095,2025-01-21,LinkedIn,L001,,,2181
U1095,2025-01-21,LinkedIn,L001,,,2181
U1095,2025-01-21,LinkedIn,L001,,,2190
U1095,2025-01-21,LinkedIn,L001,,,2199
U1095,2025-01-21,LinkedIn,L001,,,2223
U1095,2025-01-21,LinkedIn,L001,,,2244
U1095,2025-01-21,LinkedIn,L001,,,2258
U1095,2025-01-21,LinkedIn,L001,,,2259
U1095,2025-01-21,LinkedIn,L001,,,2286
U1095,2025-01-21,LinkedIn,L001,,,2306
U1095,2025-01-21,LinkedIn,L001,,,2356
U1095,2025-01-21,LinkedIn,L001,,,2374
U1095,2025-01-21,LinkedIn,L001,,,2435
U1095,2025-01-21,LinkedIn,L001,,,2446
U1095,2025-01-22,LinkedIn,L001,,,336
U1095,2025-01-22,LinkedIn,L001,,,403
U1095,2025-01-22,LinkedIn,L001,,,500
U1095,2025-01-22,LinkedIn,L001,,,501
U1095,2025-01-22,LinkedIn,L001,,,584
U1095,2025-01-22,LinkedIn,L001,,,679
U1095,2025-01-22,LinkedIn,L001,,,697
U1095,2025-01-22,LinkedIn,L001,,,769
U1095,2025-01-22,LinkedIn,L001,,,796
U1095,2025-01-22,LinkedIn,L001,,,802
U1095,2025-01-22,LinkedIn,L001,,,869
U1095,2025-01-22,LinkedIn,L001,,,874
U1095,2025-01-22,LinkedIn,L001,,,895
U1095,2025-01-22,LinkedIn,L001,,,900
U1095,2025-01-22,LinkedIn,L001,,,906
U1095,2025-01-22,LinkedIn,L001,,,933
U1095,2025-01-22,LinkedIn,L001,,,984
U1095,2025-01-22,LinkedIn,L001,,,984
U1095,2025-01-22,LinkedIn,L001,,,998
U1095,2025-01-22,LinkedIn,L001,,,1039
U1095,2025-01-22,LinkedIn,L001,,,1066
U1095,2025-01-22,LinkedIn,L001,,,1075
U1095,2025-01-22,LinkedIn,L001,,,1115
U1095,2025-01-22,LinkedIn,L001,,,1123
U1095,2025-01-22,LinkedIn,L001,,,1150
U1095,2025-01-22,LinkedIn,L001,,,1176
U1095,2025-01-22,LinkedIn,L001,,,1177
U1095,2025-01-22,LinkedIn,L001,,,1196
U1095,2025-01-22,LinkedIn,L001,,,1255
U1095,2025-01-22,LinkedIn,L001,,,1256
U1095,2025-01-22,LinkedIn,L001,,,1316
U1095,2025-01-22,LinkedIn,L001,,,1316
U1095,2025-01-22,LinkedIn,L001,,,1321
U1095,2025-01-22,LinkedIn,L001,,,1369
U1095,2025-01-22,LinkedIn,L001,,,1377
U1095,2025-01-22,LinkedIn,L001,,,1381
U1095,2025-01-22,LinkedIn,L001,,,1382
U1095,2025-01-22,LinkedIn,L001,,,1415
U1095,2025-01-22,LinkedIn,L001,,,1422
U1095,2025-01-22,LinkedIn,L001,,,1429
U1095,2025-01-22,LinkedIn,L001,,,1436
U1095,2025-01-22,LinkedIn,L001,,,1445
U1095,2025-01-22,LinkedIn,L001,,,1447
U1095,2025-01-22,LinkedIn,L001,,,1452
U1095,2025-01-22,LinkedIn,L001,,,1455
U1095,2025-01-22,LinkedIn,L001,,,1456
U1095,2025-01-22,LinkedIn,L001,,,1458
U1095,2025-01-22,LinkedIn,L001,,,1467
U1095,2025-01-22,LinkedIn,L001,,,1552
U1095,2025-01-22,LinkedIn,L001,,,1556
U1095,2025-01-22,LinkedIn,L001,,,1557
U1095,2025-01-22,LinkedIn,L001,,,1582
U1095,2025-01-22,LinkedIn,L001,,,1612
U1095,2025-01-22,LinkedIn,L001,,,1653
U1095,2025-01-22,LinkedIn,L001,,,1663
U1095,2025-01-22,LinkedIn,L001,,,1665
U1095,2025-01-22,LinkedIn,L001,,,1690
U1095,2025-01-22,LinkedIn,L001,,,1709
U1095,2025-01-22,LinkedIn,L001,,,1738
U1095,2025-01-22,LinkedIn,L001,,,1796
U1095,2025-01-22,LinkedIn,L001,,,1840
U1095,2025-01-22,LinkedIn,L001,,,1842
U1095,2025-01-22,LinkedIn,L001,,,1881
U1095,2025-01-22,LinkedIn,L001,,,1931
U1095,2025-01-22,LinkedIn,L001,,,1935
U1095,2025-01-22,LinkedIn,L001,,,1938
U1095,2025-01-22,LinkedIn,L001,,,1949
U1095,2025-01-22,LinkedIn,L001,,,1979
U1095,2025-01-22,LinkedIn,L001,,,1996
U1095,2025-01-22,LinkedIn,L001,,,1998
U1095,2025-01-22,LinkedIn,L001,,,2022
U1095,2025-01-22,LinkedIn,L001,,,2033
U1095,2025-01-22,LinkedIn,L001,,,2059
U1095,2025-01-22,LinkedIn,L001,,,2073
U1095,2025-01-22,LinkedIn,L001,,,2110
U1095,2025-01-22,LinkedIn,L001,,,2153
U1095,2025-01-22,LinkedIn,L001,,,2181
U1095,2025-01-22,LinkedIn,L001,,,2181
U1095,2025-01-22,LinkedIn,L001,,,2190
U1095,2025-01-22,LinkedIn,L001,,,2199
U1095,2025-01-22,LinkedIn,L001,,,2223
U1095,2025-01-22,LinkedIn,L001,,,2244
U1095,2025-01-22,LinkedIn,L001,,,2258
U1095,2025-01-22,LinkedIn,L001,,,2259
U1095,2025-01-22,LinkedIn,L001,,,2286
U1095,2025-01-22,LinkedIn,L001,,,2306
U1095,2025-01-22,LinkedIn,L001,,,2356
U1095,2025-01-22,LinkedIn,L001,,,2374
U1095,2025-01-22,LinkedIn,L001,,,2435
U1095,2025-01-22,LinkedIn,L001,,,2446
U1095,2025-01-23,Google Ads,G002,,,321
U1095,2025-01-23,Google Ads,G002,,,334
U1095,2025-01-23,Google Ads,G002,,,398
U1095,2025-01-23,Google Ads,G002,,,414
U1095,2025-01-23,Google Ads,G002,,,502
U1095,2025-01-23,Google Ads,G002,,,534
U1095,2025-01-23,Google Ads,G002,,,555
U1095,2025-01-23,Google Ads,G002,,,564
U1095,2025-01-23,Google Ads,G002,,,568
U1095,2025-01-23,Google Ads,G002,,,692
U1095,2025-01-23,Google Ads,G002,,,703
U1095,2025-01-23,Google Ads,G002,,,802
U1095,2025-01-23,Google Ads,G002,,,804
U1095,2025-01-23,Google Ads,G002,,,810
U1095,2025-01-23,Google Ads,G002,,,815
U1095,2025-01-23,Google Ads,G002,,,824
U1095,2025-01-23,Google Ads,G002,,,839
U1095,2025-01-23,Google Ads,G002,,,840
U1095,2025-01-23,Google Ads,G002,,,863
U1095,2025-01-23,Google Ads,G002,,,863
